Date,Direction of Travel,Species
10/13/2014,IN,HYLSQU
10/13/2014,IN,EURQUA
10/13/2014,IN,EURQUA
10/13/2014,IN,EURQUA
10/13/2014,IN,AMBBIS
10/13/2014,IN,PSENIG
10/13/2014,OUT,EURQUA
10/13/2014,IN,EURQUA
10/13/2014,IN,EURQUA
10/13/2014,IN,EURQUA
10/14/2014,OUT,BUFTER
10/14/2014,OUT,ACRGRY
10/14/2014,IN,EURQUA
10/14/2014,OUT,ACRGRY
10/14/2014,OUT,EURQUA
10/14/2014,OUT,PSENIG
10/14/2014,OUT,GASCAR
10/14/2014,IN,EURQUA
10/14/2014,IN,ACRGRY
10/14/2014,IN,AGKPIS
10/14/2014,IN,AMBBIS
10/14/2014,IN,ACRGRY
10/14/2014,OUT,BUFQUE
10/14/2014,IN,KINSUB
10/14/2014,IN,AMBBIS
10/14/2014,IN,ACRGRY
10/14/2014,IN,ACRGRY
10/14/2014,OUT,EURQUA
10/14/2014,IN,ELEPLA
10/14/2014,IN,THASIR
10/14/2014,IN,EURQUA
10/14/2014,IN,ACRGRY
10/14/2014,OUT,GASCAR
10/14/2014,OUT,ACRGRY
10/14/2014,IN,SIGHIS
10/14/2014,IN,GASCAR
10/14/2014,IN,EURQUA
10/14/2014,OUT,GASCAR
10/14/2014,IN,EURQUA
10/14/2014,IN,AMBBIS
10/14/2014,IN,RANUTR
10/14/2014,IN,ACRGRY
10/14/2014,IN,AMBBIS
10/14/2014,OUT,GASCAR
10/14/2014,IN,RANUTR
10/14/2014,IN,RANUTR
10/14/2014,IN,RANUTR
10/14/2014,IN,EURQUA
10/14/2014,IN,GASCAR
10/14/2014,IN,HYLSQU
10/14/2014,OUT,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,IN,GASCAR
10/14/2014,IN,ACRGRY
10/14/2014,IN,HYLFEM
10/14/2014,IN,AMBBIS
10/14/2014,OUT,GASCAR
10/14/2014,IN,ACRGRY
10/14/2014,OUT,GASCAR
10/14/2014,IN,ACRGRY
10/14/2014,IN,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,IN,ACRGRY
10/14/2014,IN,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,IN,BUFTER
10/14/2014,OUT,GASCAR
10/14/2014,IN,EURQUA
10/14/2014,IN,ACRGRY
10/14/2014,OUT,ACRGRY
10/14/2014,IN,COLCON
10/14/2014,IN,ACRGRY
10/14/2014,IN,AGKPIS
10/14/2014,OUT,EUMLAT
10/14/2014,,
10/14/2014,IN,EURQUA
10/14/2014,IN,CRAYFISH
10/14/2014,OUT,GASCAR
10/14/2014,IN,AMBBIS
10/14/2014,,
10/14/2014,IN,EURQUA
10/14/2014,OUT,EURQUA
10/14/2014,IN,EURQUA
10/14/2014,IN,AMBBIS
10/14/2014,IN,EURQUA
10/15/2014,OUT,RANUTR
10/15/2014,OUT,EURQUA
10/15/2014,OUT,EURQUA
10/15/2014,,
10/15/2014,IN,EURQUA
10/15/2014,IN,AMBBIS
10/15/2014,IN,CRAYFISH
10/15/2014,IN,CRAYFISH
10/15/2014,OUT,EURQUA
10/15/2014,OUT,ACRGRY
10/15/2014,IN,ACRGRY
10/15/2014,IN,EURQUA
10/15/2014,IN,EURQUA
10/15/2014,IN,EURQUA
10/15/2014,IN,EURQUA
10/15/2014,OUT,EURQUA
10/15/2014,IN,ACRGRY
10/15/2014,IN,AMBBIS
10/15/2014,IN,EURQUA
10/15/2014,OUT,AMBBIS
10/15/2014,IN,ACRGRY
10/15/2014,,
10/15/2014,IN,EURQUA
10/15/2014,OUT,EURQUA
10/15/2014,IN,EURQUA
10/15/2014,IN,ACRGRY
10/15/2014,IN,EURQUA
10/15/2014,IN,EURQUA
10/15/2014,IN,KINSUB
10/15/2014,IN,ACRGRY
10/15/2014,,
10/15/2014,IN,ACRGRY
10/15/2014,IN,THASIR
10/15/2014,IN,EURQUA
10/15/2014,,
10/15/2014,IN,ACRGRY
10/15/2014,IN,AMBBIS
10/15/2014,,
10/15/2014,,
10/15/2014,,
10/16/2014,,
10/16/2014,,
10/16/2014,,
10/16/2014,,
10/16/2014,,
10/16/2014,IN,GASCAR
10/16/2014,OUT,COLCON
10/16/2014,OUT,RANUTR
10/16/2014,,
10/16/2014,,
10/16/2014,IN,EURQUA
10/17/2014,IN,ACRGRY
10/17/2014,,
10/17/2014,IN,EURQUA
10/17/2014,OUT,ACRGRY
10/17/2014,IN,EURQUA
10/17/2014,IN,EURQUA
10/17/2014,IN,EURQUA
10/17/2014,OUT,TANCOR
10/17/2014,OUT,THASAU
10/17/2014,OUT,ACRGRY
10/17/2014,,
10/17/2014,IN,COLCON
10/17/2014,IN,EURQUA
10/17/2014,IN,ACRGRY
10/17/2014,IN,ACRGRY
10/17/2014,,
10/17/2014,OUT,PSENIG
10/17/2014,OUT,RANUTR
10/17/2014,IN,EURQUA
10/18/2014,IN,NOTVIR
10/18/2014,IN,ACRGRY
10/18/2014,IN,EURQUA
10/18/2014,,
10/18/2014,IN,EURQUA
10/18/2014,IN,EURQUA
10/18/2014,IN,EURQUA
10/18/2014,IN,NOTVIR
10/18/2014,IN,THASIR
10/18/2014,,
10/18/2014,,
10/18/2014,,
10/18/2014,,
10/18/2014,OUT,Trap Door Spider
10/18/2014,IN,HYLFEM
10/18/2014,,
10/18/2014,,
10/18/2014,IN,ACRGRY
10/18/2014,IN,EURQUA
10/18/2014,OUT,Trap Door Spider
10/18/2014,OUT,RANUTR
10/19/2014,,
10/19/2014,,
10/19/2014,,
10/19/2014,IN,ACRGRY
10/19/2014,IN,ACRGRY
10/19/2014,OUT,HYLFEM
10/19/2014,IN,ACRGRY
10/19/2014,OUT,ACRGRY
10/19/2014,OUT,NOTVIR
10/19/2014,IN,ACRGRY
10/19/2014,,
10/19/2014,IN,Trap Door Spider
10/19/2014,OUT,ACRGRY
10/19/2014,OUT,ANOCAR
10/19/2014,,
10/19/2014,IN,Trap Door Spider
10/19/2014,OUT,Trap Door Spider
10/19/2014,,
10/19/2014,,
10/19/2014,OUT,RANUTR
10/19/2014,,
10/19/2014,,
10/20/2014,,
10/20/2014,,
10/20/2014,,
10/20/2014,,
10/20/2014,,
10/20/2014,,
10/20/2014,IN,NOTVIR
10/20/2014,IN,ANOCAR
10/20/2014,IN,OPHVEN
10/20/2014,OUT,THASIR
10/20/2014,,
10/20/2014,IN,EURQUA
10/20/2014,,
10/20/2014,IN,Trap Door Spider
10/20/2014,IN,EURQUA
10/21/2014,IN,ACRGRY
10/21/2014,OUT,ACRGRY
10/21/2014,,
10/21/2014,OUT,Trap Door Spider
10/21/2014,IN,ACRGRY
10/21/2014,,
10/21/2014,IN,EURQUA
10/21/2014,IN,OPHVEN
10/21/2014,,
10/21/2014,IN,EURQUA
10/21/2014,OUT,COLCON
10/21/2014,,
10/21/2014,,
10/21/2014,OUT,Trap Door Spider
10/21/2014,,
10/21/2014,IN,Trap Door Spider
10/21/2014,IN,Trap Door Spider
10/22/2014,,
10/22/2014,,
10/22/2014,,
10/22/2014,IN,THASAU
10/22/2014,,
10/22/2014,,
10/22/2014,,
10/22/2014,,
10/22/2014,,
10/23/2014,,
10/23/2014,,
10/23/2014,IN,Trap Door Spider
10/23/2014,,
10/23/2014,,
10/23/2014,,
10/23/2014,,
10/23/2014,,
10/23/2014,,
10/24/2014,OUT,ACRGRY
10/24/2014,OUT,BLACAR
10/24/2014,,
10/24/2014,IN,EURQUA
10/24/2014,,
10/24/2014,,
10/24/2014,OUT,COLCON
10/24/2014,OUT,THASIR
10/25/2014,,
10/25/2014,,
10/25/2014,,
10/25/2014,IN,GASCAR
10/25/2014,,
10/25/2014,,
10/26/2014,OUT,HYLGRA
10/26/2014,,
10/26/2014,IN,GASCAR
10/26/2014,IN,ACRGRY
10/26/2014,,
10/26/2014,IN,GASCAR
10/26/2014,,
10/26/2014,,
10/26/2014,IN,AMBBIS
10/26/2014,IN,EUMLAT
10/26/2014,IN,AMBBIS
10/26/2014,IN,AMBBIS
10/26/2014,IN,GASCAR
10/26/2014,IN,AMBBIS
10/26/2014,IN,AMBBIS
10/26/2014,IN,AMBBIS
10/26/2014,IN,GASCAR
10/27/2014,,
10/27/2014,,
10/27/2014,IN,AMBBIS
10/27/2014,IN,EURQUA
10/27/2014,IN,GASCAR
10/27/2014,,
10/27/2014,,
10/27/2014,OUT,AMBBIS
10/27/2014,OUT,BLACAR
10/27/2014,IN,AMBBIS
10/27/2014,IN,AMBBIS
10/27/2014,OUT,EURQUA
10/27/2014,,
10/27/2014,,
10/27/2014,IN,ELEPLA
10/27/2014,IN,TANCOR
10/27/2014,,
10/27/2014,,
10/27/2014,,
10/27/2014,,
10/27/2014,IN,EURQUA
10/27/2014,,
10/27/2014,,
10/28/2014,IN,AMBBIS
10/28/2014,IN,AMBBIS
10/28/2014,OUT,GASCAR
10/28/2014,OUT,GASCAR
10/28/2014,,
10/28/2014,,
10/28/2014,IN,AMBBIS
10/28/2014,IN,EURQUA
10/28/2014,,
10/28/2014,,
10/28/2014,IN,Trap Door Spider
10/28/2014,OUT,RANUTR
10/28/2014,OUT,NOTVIR
10/28/2014,OUT,TANCOR
10/28/2014,IN,ELEPLA
10/28/2014,,
10/28/2014,OUT,EUMLAT
10/28/2014,IN,ELAGUT
10/28/2014,IN,Trap Door Spider
10/28/2014,,
10/28/2014,,
10/28/2014,OUT,GASCAR
10/28/2014,OUT,ELEPLA
10/28/2014,,
10/29/2014,IN,HYLFEM
10/29/2014,,
10/29/2014,,
10/29/2014,OUT,ACRGRY
10/29/2014,IN,AMBBIS
10/29/2014,IN,GASCAR
10/29/2014,IN,GASCAR
10/29/2014,OUT,TANCOR
10/29/2014,IN,SIGHIS
10/29/2014,IN,THASIR
10/29/2014,,HYLFEM
10/29/2014,OUT,ACRGRY
10/29/2014,IN,SIGHIS
10/29/2014,IN,GASCAR
10/29/2014,IN,THASAU
10/29/2014,,
10/29/2014,IN,EUMLAT
10/29/2014,OUT,GASCAR
10/29/2014,IN,GASCAR
10/29/2014,IN,ACRGRY
10/29/2014,IN,AMBBIS
10/29/2014,IN,AMBBIS
10/29/2014,OUT,ACRGRY
10/29/2014,IN,AMBBIS
10/29/2014,IN,AMBBIS
10/29/2014,IN,ACRGRY
10/29/2014,IN,AMBBIS
10/29/2014,IN,BUFTER
10/29/2014,IN,AMBBIS
10/29/2014,IN,EURQUA
10/29/2014,OUT,ACRGRY
10/29/2014,OUT,ACRGRY
10/29/2014,IN,AMBBIS
10/29/2014,IN,AMBBIS
10/29/2014,IN,AMBBIS
10/29/2014,OUT,AMBBIS
10/29/2014,OUT,GASCAR
10/29/2014,OUT,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,EURQUA
10/30/2014,IN,EURQUA
10/30/2014,IN,THASIR
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,EURQUA
10/30/2014,IN,AMBBIS
10/30/2014,OUT,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,EURQUA
10/30/2014,IN,GASCAR
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,OUT,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,GASCAR
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,OUT,ACRGRY
10/30/2014,OUT,ACRGRY
10/30/2014,IN,AMBBIS
10/30/2014,IN,GASCAR
10/30/2014,OUT,AMBBIS
10/30/2014,OUT,ACRGRY
10/30/2014,IN,AMBBIS
10/30/2014,IN,GASCAR
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,OUT,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,IN,ACRGRY
10/30/2014,OUT,NOTVIR
10/30/2014,OUT,ACRGRY
10/30/2014,IN,AMBBIS
10/30/2014,OUT,ACRGRY
10/30/2014,OUT,ACRGRY
10/30/2014,OUT,AMBBIS
10/30/2014,OUT,AMBBIS
10/30/2014,IN,AMBBIS
10/30/2014,OUT,EURQUA
10/30/2014,,
10/30/2014,,
10/30/2014,IN,THASIR
10/30/2014,OUT,AMBBIS
10/30/2014,IN,EURQUA
10/31/2014,OUT,AMBBIS
10/31/2014,IN,ACRGRY
10/31/2014,,
10/31/2014,IN,AMBBIS
10/31/2014,OUT,AMBBIS
10/31/2014,OUT,AMBBIS
10/31/2014,OUT,THASAU
10/31/2014,,
10/31/2014,OUT,ACRGRY
10/31/2014,OUT,HYLFEM
11/1/2014,,
11/1/2014,,
11/1/2014,IN,THASAU
11/1/2014,,
11/1/2014,OUT,ANOCAR
11/1/2014,OUT,ANOCAR
11/2/2014,,
11/2/2014,,
11/2/2014,,
11/2/2014,,
11/2/2014,,
11/2/2014,,
11/3/2014,,
11/3/2014,,
11/3/2014,,
11/3/2014,,
11/3/2014,,
11/3/2014,,
11/4/2014,,
11/4/2014,,
11/4/2014,,
11/4/2014,,
11/4/2014,,
11/4/2014,,
11/5/2014,,
11/5/2014,,
11/5/2014,OUT,ELEPLA
11/5/2014,IN,ACRGRY
11/5/2014,IN,THASIR
11/5/2014,,
11/5/2014,IN,THASIR
11/5/2014,,
11/5/2014,,
11/5/2014,OUT,ELAGUT
11/5/2014,IN,GASCAR
11/5/2014,,
11/5/2014,,
11/5/2014,IN,Trap door spider
11/5/2014,OUT,AMBBIS
11/6/2014,,
11/6/2014,,
11/6/2014,IN,AMBBIS
11/6/2014,IN,AMBBIS
11/6/2014,IN,AGKPIS
11/6/2014,,
11/6/2014,IN,AMBBIS
11/6/2014,IN,AMBBIS
11/6/2014,IN,GASCAR
11/6/2014,IN,ACRGRY
11/6/2014,OUT,AMBBIS
11/6/2014,OUT,EURQUA
11/6/2014,IN,AMBBIS
11/6/2014,IN,AMBBIS
11/6/2014,IN,AMBBIS
11/6/2014,,
11/6/2014,IN,AMBBIS
11/6/2014,OUT,AMBBIS
11/6/2014,IN,PSEORN
11/7/2014,IN,AMBBIS
11/7/2014,OUT,AMBBIS
11/7/2014,IN,ACRGRY
11/7/2014,OUT,ACRGRY
11/7/2014,IN,EURQUA
11/7/2014,,
11/7/2014,,
11/7/2014,OUT,EURQUA
11/7/2014,IN,EURQUA
11/7/2014,,
11/7/2014,IN,EURQUA
11/7/2014,IN,ACRGRY
11/7/2014,,
11/7/2014,,
11/7/2014,,
11/8/2014,,
11/8/2014,,
11/8/2014,,
11/8/2014,,
11/8/2014,IN,ANOCAR
11/8/2014,,
11/9/2014,,
11/9/2014,,
11/9/2014,,
11/9/2014,OUT,Trap Door Spider
11/9/2014,,
11/9/2014,,
11/10/2014,IN,EURQUA
11/10/2014,IN,EURQUA
11/10/2014,IN,EURQUA
11/10/2014,,
11/10/2014,,
11/10/2014,OUT,OPHAES
11/10/2014,,
11/10/2014,IN,THASIR
11/11/2014,,
11/11/2014,,
11/11/2014,,
11/11/2014,,
11/11/2014,,
11/11/2014,OUT,THASIR
11/12/2014,IN,ACRGRY
11/12/2014,IN,EURQUA
11/12/2014,,
11/12/2014,,
11/12/2014,IN,Trap Door Spider
11/12/2014,,
11/12/2014,IN,ELAGUT
11/12/2014,IN,Trap Door Spider
11/12/2014,OUT,ELAGUT
11/12/2014,,
11/12/2014,,
11/13/2014,IN,EURQUA
11/13/2014,,
11/13/2014,IN,Trap Door Spider
11/13/2014,OUT,ACRGRY
11/13/2014,,
11/13/2014,,
11/13/2014,,
11/14/2014,,
11/14/2014,,
11/14/2014,,
11/14/2014,IN,THASAU
11/14/2014,,
11/14/2014,,
11/15/2014,,
11/15/2014,,
11/15/2014,,
11/15/2014,,
11/15/2014,,
11/15/2014,,
11/16/2014,,
11/16/2014,,
11/16/2014,,
11/16/2014,IN,ELAGUT
11/16/2014,IN,ANOCAR
11/16/2014,IN,THASIR
11/16/2014,OUT,BUFTER
11/16/2014,OUT,HYLFEM
11/16/2014,IN,NOTVIR
11/16/2014,,
11/16/2014,OUT,ELAGUT
11/16/2014,IN,ELAGUT
11/16/2014,OUT,BUFTER
11/16/2014,,
11/16/2014,IN,GASCAR
11/16/2014,IN,VIRVAL
11/16/2014,IN,TANCOR
11/16/2014,OUT,NOTVIR
11/17/2014,,
11/17/2014,OUT,AMBBIS
11/17/2014,IN,ACRGRY
11/17/2014,OUT,BUFTER
11/17/2014,IN,EURQUA
11/17/2014,,
11/17/2014,IN,ACRGRY
11/17/2014,OUT,OPHAES
11/17/2014,IN,ACRGRY
11/17/2014,IN,AMBBIS
11/17/2014,,
11/17/2014,,
11/18/2014,,
11/18/2014,,
11/18/2014,,
11/18/2014,,
11/18/2014,,
11/18/2014,,
11/19/2014,,
11/19/2014,,
11/19/2014,,
11/16/2014,,
11/16/2014,,
11/16/2014,OUT,CEMCOC
11/16/2014,IN,ACRGRY
11/16/2014,,
11/16/2014,OUT,THASIR
11/16/2014,IN,HYLFEM
11/16/2014,IN,HYLFEM
11/17/2014,OUT,THASIR
11/17/2014,OUT,ELAGUT
11/17/2014,IN,ACRGRY
11/17/2014,,
11/18/2014,OUT,ACRGRY
11/18/2014,IN,ACRGRY
11/18/2014,OUT,ACRGRY
11/18/2014,OUT,SISMIL
11/18/2014,IN,ACRGRY
11/18/2014,,
11/19/2014,,
11/19/2014,,
11/19/2014,,
11/20/2014,,
11/20/2014,,
11/20/2014,,
11/20/2014,OUT,THASAU
11/20/2014,,
11/20/2014,IN,THASAU
11/20/2014,IN,PEROMYSCUS SP
11/20/2014,IN,PEROMYSCUS SP
11/21/2014,,
11/21/2014,,
11/21/2014,,
11/21/2014,IN,THASIR
11/21/2014,OUT,NOTVIR
11/21/2014,,
11/21/2014,,
11/22/2014,,
11/22/2014,,
11/22/2014,IN,ACRGRY
11/22/2014,,
11/22/2014,OUT,HYLFEM
11/22/2014,OUT,EURQUA
11/22/2014,OUT,ACRGRY
11/22/2014,,
11/22/2014,IN,NOTVIR
11/22/2014,IN,EURQUA
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,EURQUA
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,PSEORN
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,EURQUA
11/22/2014,IN,EURQUA
11/22/2014,IN,EURQUA
11/22/2014,IN,AMBBIS
11/22/2014,IN,AMBBIS
11/22/2014,IN,EURQUA
11/22/2014,IN,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,NOTVIR
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,AMBBIS
11/22/2014,IN,EURQUA
11/22/2014,IN,EURQUA
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,BUFTER
11/22/2014,OUT,AMBBIS
11/22/2014,OUT,ACRGRY
11/22/2014,OUT,ANOCAR
11/23/2014,OUT,AMBBIS
11/23/2014,IN,PSEORN
11/23/2014,IN,AMBBIS
11/23/2014,IN,ACRGRY
11/23/2014,IN,AMBBIS
11/23/2014,OUT,EURQUA
11/23/2014,OUT,BUFTER
11/23/2014,IN,AMBBIS
11/23/2014,OUT,HYLFEM
11/23/2014,OUT,GASCAR
11/23/2014,IN,AMBBIS
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,IN,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,NOTVIR
11/23/2014,IN,NOTVIR
11/23/2014,IN,NOTVIR
11/23/2014,IN,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,ACRGRY
11/23/2014,OUT,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,AMBBIS
11/23/2014,IN,ACRGRY
11/23/2014,OUT,PSEORN
11/23/2014,OUT,AMBBIS
11/23/2014,IN,AMBBIS
11/23/2014,OUT,EURQUA
11/23/2014,OUT,AMBBIS
11/23/2014,IN,AMBBIS
11/23/2014,IN,PSEORN
11/23/2014,OUT,NOTVIR
11/23/2014,OUT,GASCAR
11/23/2014,OUT,AMBBIS
11/23/2014,IN,NOTVIR
11/23/2014,IN,EURQUA
11/23/2014,IN,ACRGRY
11/23/2014,IN,NOTVIR
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,NOTVIR
11/23/2014,,
11/23/2014,OUT,GASCAR
11/23/2014,OUT,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,AMBBIS
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,AMBBIS
11/23/2014,IN,NOTVIR
11/23/2014,IN,EURQUA
11/23/2014,,
11/23/2014,OUT,PSEORN
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,PSENIG
11/23/2014,OUT,ACRGRY
11/23/2014,IN,SCAHOL
11/23/2014,OUT,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,IN,NOTVIR
11/23/2014,IN,NOTVIR
11/23/2014,IN,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,IN,NOTVIR
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,EURQUA
11/23/2014,OUT,GASCAR
11/23/2014,OUT,SIGHIS
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,RANUTR
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,BUFTER
11/23/2014,OUT,THASIR
11/23/2014,,
11/23/2014,IN,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,IN,AMBBIS
11/23/2014,IN,NOTVIR
11/23/2014,IN,AMBBIS
11/23/2014,IN,AMBBIS
11/23/2014,IN,CRAYFISH
11/23/2014,IN,ELEPLA
11/23/2014,IN,AMBBIS
11/23/2014,IN,AMBBIS
11/23/2014,OUT,NOTVIR
11/23/2014,IN,AMBBIS
11/23/2014,IN,EURQUA
11/23/2014,IN,EURQUA
11/23/2014,IN,BUFTER
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,AMBBIS
11/23/2014,OUT,NOTVIR
11/23/2014,IN,AMBBIS
11/23/2014,IN,AMBBIS
11/24/2014,IN,ACRGRY
11/24/2014,OUT,AMBBIS
11/24/2014,IN,PSEORN
11/24/2014,OUT,AMBBIS
11/24/2014,IN,NOTVIR
11/24/2014,IN,ACRGRY
11/24/2014,IN,AMBBIS
11/24/2014,IN,EURQUA
11/24/2014,OUT,GASCAR
11/24/2014,OUT,AMBBIS
11/24/2014,IN,ELEPLA
11/24/2014,OUT,ACRGRY
11/24/2014,IN,AMBBIS
11/24/2014,IN,AMBBIS
11/24/2014,IN,NOTVIR
11/24/2014,IN,ACRGRY
11/24/2014,OUT,ACRGRY
11/24/2014,IN,EURQUA
11/24/2014,,
11/24/2014,OUT,AMBBIS
11/24/2014,OUT,AMBBIS
11/24/2014,IN,CRAYFISH
11/24/2014,OUT,GASCAR
11/24/2014,OUT,NOTVIR
11/24/2014,OUT,BUFTER
11/24/2014,,
11/24/2014,OUT,EURQUA
11/24/2014,IN,ACRGRY
11/24/2014,IN,TRAP DOOR SPIDER
11/24/2014,IN,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,ACRGRY
11/23/2014,OUT,EURQUA
11/23/2014,OUT,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,IN,RANUTR
11/23/2014,OUT,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,IN,ACRGRY
11/23/2014,OUT,EURQUA
11/23/2014,OUT,EURQUA
11/24/2014,IN,ACRGRY
11/24/2014,IN,ACRGRY
11/24/2014,IN,ACRGRY
11/24/2014,OUT,EURQUA
11/24/2014,IN,EURQUA
11/24/2014,OUT,NOTVIR
11/24/2014,IN,ACRGRY
11/24/2014,IN,THASIR
11/24/2014,IN,ACRGRY
11/24/2014,OUT,ACRGRY
